Date,TeaGrade,DemandKg,StockLevelKg,LowStockFlag,PricePerKgLKR,DeliveryDay,Month,DayOfWeek,DayOfYear,Quarter,IsWeekend,Warehouse
2021-02-19,BOPF,288.7,9047.7,0,1627.81,1,2,4,50,1,0,Nuwara Eliya Main Warehouse
2021-02-19,DUST,243.9,7823.5,0,1681.79,1,2,4,50,1,0,Nuwara Eliya Main Warehouse
2021-02-19,FNGS,193.9,5900.4,0,1328.9,1,2,4,50,1,0,Nuwara Eliya Main Warehouse
2021-02-19,OP,141.0,4068.9,0,2671.75,1,2,4,50,1,0,Nuwara Eliya Main Warehouse
2021-02-20,BOP,252.6,10763.8,0,1849.41,0,2,5,51,1,1,Nuwara Eliya Main Warehouse
2021-02-20,BOPF,206.7,9099.3,0,1676.33,0,2,5,51,1,1,Nuwara Eliya Main Warehouse
2021-02-20,DUST,179.4,7834.1,0,1625.5,0,2,5,51,1,1,Nuwara Eliya Main Warehouse
2021-02-20,FNGS,143.3,5921.3,0,1515.6,0,2,5,51,1,1,Nuwara Eliya Main Warehouse
2021-02-20,OP,90.8,4068.9,0,2821.12,0,2,5,51,1,1,Nuwara Eliya Main Warehouse
2021-02-21,BOP,191.0,10791.6,0,1861.28,0,2,6,52,1,1,Nuwara Eliya Main Warehouse
2021-02-21,BOPF,193.0,9074.6,0,1642.3,0,2,6,52,1,1,Nuwara Eliya Main Warehouse
2021-02-21,DUST,151.4,7831.4,0,1543.64,0,2,6,52,1,1,Nuwara Eliya Main Warehouse
2021-02-21,FNGS,106.1,5946.1,0,1435.8,0,2,6,52,1,1,Nuwara Eliya Main Warehouse
2021-02-21,OP,84.0,4067.0,0,2796.76,0,2,6,52,1,1,Nuwara Eliya Main Warehouse
2021-02-22,BOP,345.4,10861.1,0,1858.32,1,2,0,53,1,0,Nuwara Eliya Main Warehouse
2021-02-22,BOPF,317.7,9100.4,0,1697.99,1,2,0,53,1,0,Nuwara Eliya Main Warehouse
2021-02-22,DUST,258.4,7848.7,0,1556.33,1,2,0,53,1,0,Nuwara Eliya Main Warehouse
2021-02-22,FNGS,214.0,5972.1,0,1364.19,1,2,0,53,1,0,Nuwara Eliya Main Warehouse
2021-02-22,OP,153.8,4076.9,0,2737.87,1,2,0,53,1,0,Nuwara Eliya Main Warehouse
2021-02-23,BOP,386.1,10865.6,0,1765.43,0,2,1,54,1,0,Nuwara Eliya Main Warehouse
2021-02-23,BOPF,321.6,9062.8,0,1577.99,0,2,1,54,1,0,Nuwara Eliya Main Warehouse
2021-02-23,DUST,297.9,7918.3,0,1570.1,0,2,1,54,1,0,Nuwara Eliya Main Warehouse
2021-02-23,FNGS,216.5,5989.0,0,1415.09,0,2,1,54,1,0,Nuwara Eliya Main Warehouse
2021-02-23,OP,154.9,4094.6,0,2830.08,0,2,1,54,1,0,Nuwara Eliya Main Warehouse
2021-02-24,BOP,387.7,10858.2,0,1924.08,1,2,2,55,1,0,Nuwara Eliya Main Warehouse
2021-02-24,BOPF,330.2,9033.7,0,1633.0,1,2,2,55,1,0,Nuwara Eliya Main Warehouse
2021-02-24,DUST,270.4,7900.0,0,1528.72,1,2,2,55,1,0,Nuwara Eliya Main Warehouse
2021-02-24,FNGS,214.0,6037.8,0,1348.99,1,2,2,55,1,0,Nuwara Eliya Main Warehouse
2021-02-24,OP,141.8,4113.3,0,2846.67,1,2,2,55,1,0,Nuwara Eliya Main Warehouse
2021-02-25,BOP,379.4,10902.6,0,1810.01,0,2,3,56,1,0,Nuwara Eliya Main Warehouse
2021-02-25,BOPF,317.6,9041.9,0,1630.62,0,2,3,56,1,0,Nuwara Eliya Main Warehouse
2021-02-25,DUST,270.9,7930.3,0,1565.19,0,2,3,56,1,0,Nuwara Eliya Main Warehouse
2021-02-25,FNGS,199.0,6043.3,0,1384.87,0,2,3,56,1,0,Nuwara Eliya Main Warehouse
2021-02-25,OP,130.5,4100.8,0,2831.41,0,2,3,56,1,0,Nuwara Eliya Main Warehouse
2021-02-26,BOP,310.2,10956.3,0,1876.17,1,2,4,57,1,0,Nuwara Eliya Main Warehouse
2021-02-26,BOPF,258.9,9055.9,0,1574.67,1,2,4,57,1,0,Nuwara Eliya Main Warehouse
2021-02-26,DUST,249.4,7897.2,0,1549.65,1,2,4,57,1,0,Nuwara Eliya Main Warehouse
2021-02-26,FNGS,209.4,6062.0,0,1343.49,1,2,4,57,1,0,Nuwara Eliya Main Warehouse
2021-02-26,OP,132.2,4124.0,0,2828.56,1,2,4,57,1,0,Nuwara Eliya Main Warehouse
2021-02-27,BOP,240.4,10993.5,0,1858.15,0,2,5,58,1,1,Nuwara Eliya Main Warehouse
2021-02-27,BOPF,223.7,9045.5,0,1673.23,0,2,5,58,1,1,Nuwara Eliya Main Warehouse
2021-02-27,DUST,205.9,7871.8,0,1552.08,0,2,5,58,1,1,Nuwara Eliya Main Warehouse
2021-02-27,FNGS,156.7,6068.4,0,1403.69,0,2,5,58,1,1,Nuwara Eliya Main Warehouse
2021-02-27,OP,104.2,4136.6,0,2676.82,0,2,5,58,1,1,Nuwara Eliya Main Warehouse
2021-02-28,BOP,204.7,11028.2,0,1913.55,0,2,6,59,1,1,Nuwara Eliya Main Warehouse
2021-02-28,BOPF,158.9,9041.8,0,1739.85,0,2,6,59,1,1,Nuwara Eliya Main Warehouse
2021-02-28,DUST,179.0,7884.5,0,1565.01,0,2,6,59,1,1,Nuwara Eliya Main Warehouse
2021-02-28,FNGS,130.6,6097.5,0,1339.52,0,2,6,59,1,1,Nuwara Eliya Main Warehouse
2021-02-28,OP,80.4,4153.2,0,2920.51,0,2,6,59,1,1,Nuwara Eliya Main Warehouse
2021-03-01,BOP,377.1,11037.3,0,1979.39,1,3,0,60,1,0,Nuwara Eliya Main Warehouse
2021-03-01,BOPF,331.7,9003.6,0,1626.16,1,3,0,60,1,0,Nuwara Eliya Main Warehouse
2021-03-01,DUST,300.0,7852.1,0,1495.61,1,3,0,60,1,0,Nuwara Eliya Main Warehouse
2021-03-01,FNGS,206.9,6072.8,0,1422.35,1,3,0,60,1,0,Nuwara Eliya Main Warehouse
2021-03-01,OP,147.7,4157.6,0,2858.91,1,3,0,60,1,0,Nuwara Eliya Main Warehouse
2021-03-02,BOP,365.1,11102.0,0,1786.5,0,3,1,61,1,0,Nuwara Eliya Main Warehouse
2021-03-02,BOPF,325.9,8994.2,0,1651.65,0,3,1,61,1,0,Nuwara Eliya Main Warehouse
2021-03-02,DUST,267.2,7814.4,0,1558.64,0,3,1,61,1,0,Nuwara Eliya Main Warehouse
2021-03-02,FNGS,200.5,6082.9,0,1434.8,0,3,1,61,1,0,Nuwara Eliya Main Warehouse
2021-03-02,OP,156.3,4190.0,0,2732.42,0,3,1,61,1,0,Nuwara Eliya Main Warehouse
2021-03-03,BOP,364.4,11064.8,0,1822.24,1,3,2,62,1,0,Nuwara Eliya Main Warehouse
2021-03-03,BOPF,337.5,9074.1,0,1631.33,1,3,2,62,1,0,Nuwara Eliya Main Warehouse
2021-03-03,DUST,275.5,7791.9,0,1564.51,1,3,2,62,1,0,Nuwara Eliya Main Warehouse
2021-03-03,FNGS,236.7,6112.4,0,1371.51,1,3,2,62,1,0,Nuwara Eliya Main Warehouse
2021-03-03,OP,155.1,4220.5,0,2811.5,1,3,2,62,1,0,Nuwara Eliya Main Warehouse
2021-03-04,BOP,340.3,11087.9,0,1868.88,0,3,3,63,1,0,Nuwara Eliya Main Warehouse
2021-03-04,BOPF,308.2,9144.3,0,1592.66,0,3,3,63,1,0,Nuwara Eliya Main Warehouse
2021-03-04,DUST,268.0,7812.3,0,1563.02,0,3,3,63,1,0,Nuwara Eliya Main Warehouse
2021-03-04,FNGS,211.3,6147.7,0,1413.1,0,3,3,63,1,0,Nuwara Eliya Main Warehouse
2021-03-04,OP,130.9,4223.8,0,2827.67,0,3,3,63,1,0,Nuwara Eliya Main Warehouse
2021-03-05,BOP,303.4,11043.1,0,1797.18,1,3,4,64,1,0,Nuwara Eliya Main Warehouse
2021-03-05,BOPF,289.2,9139.7,0,1538.97,1,3,4,64,1,0,Nuwara Eliya Main Warehouse
2021-03-05,DUST,255.0,7845.8,0,1547.1,1,3,4,64,1,0,Nuwara Eliya Main Warehouse
2021-03-05,FNGS,184.1,6163.0,0,1369.49,1,3,4,64,1,0,Nuwara Eliya Main Warehouse
2021-03-05,OP,125.2,4224.1,0,2809.59,1,3,4,64,1,0,Nuwara Eliya Main Warehouse
2021-03-06,BOP,262.0,11037.8,0,1902.07,0,3,5,65,1,1,Nuwara Eliya Main Warehouse
2021-03-06,BOPF,238.4,9158.4,0,1593.28,0,3,5,65,1,1,Nuwara Eliya Main Warehouse
2021-03-06,DUST,194.2,7832.4,0,1610.16,0,3,5,65,1,1,Nuwara Eliya Main Warehouse
2021-03-06,FNGS,151.7,6195.4,0,1428.04,0,3,5,65,1,1,Nuwara Eliya Main Warehouse
2021-03-06,OP,102.5,4247.0,0,2963.72,0,3,5,65,1,1,Nuwara Eliya Main Warehouse
2021-03-07,BOP,224.5,11037.0,0,1905.6,0,3,6,66,1,1,Nuwara Eliya Main Warehouse
2021-03-07,BOPF,171.6,9195.0,0,1560.05,0,3,6,66,1,1,Nuwara Eliya Main Warehouse
2021-03-07,DUST,145.3,7849.4,0,1540.92,0,3,6,66,1,1,Nuwara Eliya Main Warehouse
2021-03-07,FNGS,132.8,6225.5,0,1377.73,0,3,6,66,1,1,Nuwara Eliya Main Warehouse
2021-03-07,OP,90.8,4259.3,0,2649.91,0,3,6,66,1,1,Nuwara Eliya Main Warehouse
2021-03-08,BOP,357.1,11040.1,0,1889.98,1,3,0,67,1,0,Nuwara Eliya Main Warehouse
2021-03-08,BOPF,306.2,9149.9,0,1710.64,1,3,0,67,1,0,Nuwara Eliya Main Warehouse
2021-03-08,DUST,264.2,7829.1,0,1568.05,1,3,0,67,1,0,Nuwara Eliya Main Warehouse
2021-03-08,FNGS,210.0,6199.4,0,1439.89,1,3,0,67,1,0,Nuwara Eliya Main Warehouse
2021-03-08,OP,150.2,4292.5,0,2689.51,1,3,0,67,1,0,Nuwara Eliya Main Warehouse
2021-03-09,BOP,393.8,11090.5,0,1872.19,0,3,1,68,1,0,Nuwara Eliya Main Warehouse
2021-03-09,BOPF,341.2,9209.3,0,1622.34,0,3,1,68,1,0,Nuwara Eliya Main Warehouse
2021-03-09,DUST,271.4,7855.0,0,1617.92,0,3,1,68,1,0,Nuwara Eliya Main Warehouse
2021-03-09,FNGS,233.0,6202.0,0,1330.77,0,3,1,68,1,0,Nuwara Eliya Main Warehouse
2021-03-09,OP,156.1,4318.9,0,2620.61,0,3,1,68,1,0,Nuwara Eliya Main Warehouse
2021-03-10,BOP,375.1,11092.6,0,1935.22,1,3,2,69,1,0,Nuwara Eliya Main Warehouse
2021-03-10,BOPF,335.3,9286.2,0,1611.24,1,3,2,69,1,0,Nuwara Eliya Main Warehouse
2021-03-10,DUST,242.8,7858.6,0,1554.02,1,3,2,69,1,0,Nuwara Eliya Main Warehouse
2021-03-10,FNGS,227.3,6170.0,0,1364.75,1,3,2,69,1,0,Nuwara Eliya Main Warehouse
2021-03-10,OP,147.5,4332.7,0,2820.63,1,3,2,69,1,0,Nuwara Eliya Main Warehouse
2021-03-11,BOP,349.4,11102.9,0,1795.2,0,3,3,70,1,0,Nuwara Eliya Main Warehouse
2021-03-11,BOPF,309.8,9251.1,0,1671.39,0,3,3,70,1,0,Nuwara Eliya Main Warehouse
2021-03-11,DUST,257.6,7887.3,0,1567.79,0,3,3,70,1,0,Nuwara Eliya Main Warehouse
2021-03-11,FNGS,200.5,6166.4,0,1360.49,0,3,3,70,1,0,Nuwara Eliya Main Warehouse
2021-03-11,OP,145.5,4317.6,0,2859.83,0,3,3,70,1,0,Nuwara Eliya Main Warehouse
2021-03-12,BOP,333.6,11084.5,0,1863.09,1,3,4,71,1,0,Nuwara Eliya Main Warehouse
2021-03-12,BOPF,254.9,9229.3,0,1573.78,1,3,4,71,1,0,Nuwara Eliya Main Warehouse
2021-03-12,DUST,262.4,7952.4,0,1553.45,1,3,4,71,1,0,Nuwara Eliya Main Warehouse
2021-03-12,FNGS,185.0,6178.3,0,1415.71,1,3,4,71,1,0,Nuwara Eliya Main Warehouse
2021-03-12,OP,129.5,4313.3,0,2844.71,1,3,4,71,1,0,Nuwara Eliya Main Warehouse
2021-03-13,BOP,276.2,11084.3,0,1818.6,0,3,5,72,1,1,Nuwara Eliya Main Warehouse
2021-03-13,BOPF,208.1,9278.1,0,1591.14,0,3,5,72,1,1,Nuwara Eliya Main Warehouse
2021-03-13,DUST,211.0,7999.9,0,1615.59,0,3,5,72,1,1,Nuwara Eliya Main Warehouse
2021-03-13,FNGS,157.7,6212.1,0,1430.58,0,3,5,72,1,1,Nuwara Eliya Main Warehouse
2021-03-13,OP,110.3,4339.5,0,2790.25,0,3,5,72,1,1,Nuwara Eliya Main Warehouse
2021-03-14,BOP,198.1,11072.6,0,1909.13,0,3,6,73,1,1,Nuwara Eliya Main Warehouse
2021-03-14,BOPF,187.7,9290.3,0,1631.84,0,3,6,73,1,1,Nuwara Eliya Main Warehouse
2021-03-14,DUST,173.4,7974.2,0,1546.18,0,3,6,73,1,1,Nuwara Eliya Main Warehouse
2021-03-14,FNGS,91.1,6229.3,0,1419.16,0,3,6,73,1,1,Nuwara Eliya Main Warehouse
2021-03-14,OP,80.2,4337.7,0,2848.89,0,3,6,73,1,1,Nuwara Eliya Main Warehouse
2021-03-15,BOP,388.9,11025.7,0,1758.13,1,3,0,74,1,0,Nuwara Eliya Main Warehouse
2021-03-15,BOPF,303.4,9246.5,0,1678.65,1,3,0,74,1,0,Nuwara Eliya Main Warehouse
2021-03-15,DUST,287.1,8032.8,0,1617.95,1,3,0,74,1,0,Nuwara Eliya Main Warehouse
2021-03-15,FNGS,208.8,6208.6,0,1386.1,1,3,0,74,1,0,Nuwara Eliya Main Warehouse
2021-03-15,OP,152.9,4320.5,0,2790.05,1,3,0,74,1,0,Nuwara Eliya Main Warehouse
2021-03-16,BOP,324.6,11055.3,0,1858.45,0,3,1,75,1,0,Nuwara Eliya Main Warehouse
2021-03-16,BOPF,330.3,9231.0,0,1653.15,0,3,1,75,1,0,Nuwara Eliya Main Warehouse
2021-03-16,DUST,271.5,7999.3,0,1553.57,0,3,1,75,1,0,Nuwara Eliya Main Warehouse
2021-03-16,FNGS,204.0,6185.6,0,1290.18,0,3,1,75,1,0,Nuwara Eliya Main Warehouse
2021-03-16,OP,154.4,4341.0,0,2877.37,0,3,1,75,1,0,Nuwara Eliya Main Warehouse
2021-03-17,BOP,384.3,11100.4,0,1878.75,1,3,2,76,1,0,Nuwara Eliya Main Warehouse
2021-03-17,BOPF,313.9,9240.4,0,1640.95,1,3,2,76,1,0,Nuwara Eliya Main Warehouse
2021-03-17,DUST,264.3,8060.4,0,1518.54,1,3,2,76,1,0,Nuwara Eliya Main Warehouse
2021-03-17,FNGS,210.8,6203.7,0,1409.3,1,3,2,76,1,0,Nuwara Eliya Main Warehouse
2021-03-17,OP,150.2,4362.6,0,2908.37,1,3,2,76,1,0,Nuwara Eliya Main Warehouse
2021-03-18,BOP,363.9,11136.0,0,1807.7,0,3,3,77,1,0,Nuwara Eliya Main Warehouse
2021-03-18,BOPF,286.9,9276.9,0,1632.8,0,3,3,77,1,0,Nuwara Eliya Main Warehouse
2021-03-18,DUST,250.5,8051.0,0,1590.21,0,3,3,77,1,0,Nuwara Eliya Main Warehouse
2021-03-18,FNGS,209.1,6216.8,0,1440.88,0,3,3,77,1,0,Nuwara Eliya Main Warehouse
2021-03-18,OP,143.4,4357.5,0,2737.34,0,3,3,77,1,0,Nuwara Eliya Main Warehouse
2021-03-19,BOP,321.3,11147.4,0,1825.66,1,3,4,78,1,0,Nuwara Eliya Main Warehouse
2021-03-19,BOPF,277.3,9316.6,0,1648.57,1,3,4,78,1,0,Nuwara Eliya Main Warehouse
2021-03-19,DUST,241.8,8051.7,0,1544.56,1,3,4,78,1,0,Nuwara Eliya Main Warehouse
2021-03-19,FNGS,188.7,6208.6,0,1520.46,1,3,4,78,1,0,Nuwara Eliya Main Warehouse
2021-03-19,OP,125.2,4353.6,0,2791.6,1,3,4,78,1,0,Nuwara Eliya Main Warehouse
2021-03-20,BOP,248.9,11147.9,0,1861.41,0,3,5,79,1,1,Nuwara Eliya Main Warehouse
2021-03-20,BOPF,230.0,9373.7,0,1639.04,0,3,5,79,1,1,Nuwara Eliya Main Warehouse
2021-03-20,DUST,191.6,8030.0,0,1587.69,0,3,5,79,1,1,Nuwara Eliya Main Warehouse
2021-03-20,FNGS,141.7,6238.4,0,1390.16,0,3,5,79,1,1,Nuwara Eliya Main Warehouse
2021-03-20,OP,100.4,4357.4,0,2805.41,0,3,5,79,1,1,Nuwara Eliya Main Warehouse
2021-03-21,BOP,161.1,11179.3,0,1913.7,0,3,6,80,1,1,Nuwara Eliya Main Warehouse
2021-03-21,BOPF,137.0,9368.9,0,1579.3,0,3,6,80,1,1,Nuwara Eliya Main Warehouse
2021-03-21,DUST,139.9,8015.3,0,1432.04,0,3,6,80,1,1,Nuwara Eliya Main Warehouse
2021-03-21,FNGS,108.9,6262.4,0,1380.14,0,3,6,80,1,1,Nuwara Eliya Main Warehouse
2021-03-21,OP,84.7,4345.4,0,2935.91,0,3,6,80,1,1,Nuwara Eliya Main Warehouse
2021-03-22,BOP,355.1,11199.8,0,1803.5,1,3,0,81,1,0,Nuwara Eliya Main Warehouse
2021-03-22,BOPF,321.1,9389.8,0,1631.72,1,3,0,81,1,0,Nuwara Eliya Main Warehouse
2021-03-22,DUST,280.6,8054.8,0,1559.31,1,3,0,81,1,0,Nuwara Eliya Main Warehouse
2021-03-22,FNGS,235.5,6265.0,0,1421.64,1,3,0,81,1,0,Nuwara Eliya Main Warehouse
2021-03-22,OP,130.1,4367.0,0,2748.05,1,3,0,81,1,0,Nuwara Eliya Main Warehouse
2021-03-23,BOP,382.2,11215.7,0,1813.31,0,3,1,82,1,0,Nuwara Eliya Main Warehouse
2021-03-23,BOPF,311.0,9409.5,0,1577.41,0,3,1,82,1,0,Nuwara Eliya Main Warehouse
2021-03-23,DUST,295.9,8122.2,0,1537.81,0,3,1,82,1,0,Nuwara Eliya Main Warehouse
2021-03-23,FNGS,240.0,6314.5,0,1397.53,0,3,1,82,1,0,Nuwara Eliya Main Warehouse
2021-03-23,OP,151.7,4363.4,0,2908.79,0,3,1,82,1,0,Nuwara Eliya Main Warehouse
2021-03-24,BOP,397.4,11160.2,0,1923.56,1,3,2,83,1,0,Nuwara Eliya Main Warehouse
2021-03-24,BOPF,335.6,9413.7,0,1633.65,1,3,2,83,1,0,Nuwara Eliya Main Warehouse
2021-03-24,DUST,274.9,8148.1,0,1509.85,1,3,2,83,1,0,Nuwara Eliya Main Warehouse
2021-03-24,FNGS,203.7,6315.2,0,1461.96,1,3,2,83,1,0,Nuwara Eliya Main Warehouse
2021-03-24,OP,157.5,4393.6,0,2693.64,1,3,2,83,1,0,Nuwara Eliya Main Warehouse
2021-03-25,BOP,352.8,11155.4,0,1846.08,0,3,3,84,1,0,Nuwara Eliya Main Warehouse
2021-03-25,BOPF,331.9,9386.3,0,1606.47,0,3,3,84,1,0,Nuwara Eliya Main Warehouse
2021-03-25,DUST,257.7,8183.2,0,1533.68,0,3,3,84,1,0,Nuwara Eliya Main Warehouse
2021-03-25,FNGS,229.8,6348.5,0,1374.55,0,3,3,84,1,0,Nuwara Eliya Main Warehouse
2021-03-25,OP,152.5,4419.7,0,2921.45,0,3,3,84,1,0,Nuwara Eliya Main Warehouse
2021-03-26,BOP,312.1,11156.1,0,1818.21,1,3,4,85,1,0,Nuwara Eliya Main Warehouse
2021-03-26,BOPF,286.2,9455.3,0,1753.36,1,3,4,85,1,0,Nuwara Eliya Main Warehouse
2021-03-26,DUST,270.6,8225.1,0,1532.84,1,3,4,85,1,0,Nuwara Eliya Main Warehouse
2021-03-26,FNGS,188.7,6356.1,0,1398.15,1,3,4,85,1,0,Nuwara Eliya Main Warehouse
2021-03-26,OP,131.7,4434.8,0,2888.76,1,3,4,85,1,0,Nuwara Eliya Main Warehouse
2021-03-27,BOP,238.0,11158.3,0,1901.94,0,3,5,86,1,1,Nuwara Eliya Main Warehouse
2021-03-27,BOPF,216.3,9496.7,0,1628.13,0,3,5,86,1,1,Nuwara Eliya Main Warehouse
2021-03-27,DUST,191.2,8216.5,0,1557.4,0,3,5,86,1,1,Nuwara Eliya Main Warehouse
2021-03-27,FNGS,149.4,6341.0,0,1445.5,0,3,5,86,1,1,Nuwara Eliya Main Warehouse
2021-03-27,OP,105.7,4432.7,0,2804.33,0,3,5,86,1,1,Nuwara Eliya Main Warehouse
2021-03-28,BOP,217.3,11176.2,0,1834.54,0,3,6,87,1,1,Nuwara Eliya Main Warehouse
2021-03-28,BOPF,163.7,9504.8,0,1561.94,0,3,6,87,1,1,Nuwara Eliya Main Warehouse
2021-03-28,DUST,182.7,8192.4,0,1496.17,0,3,6,87,1,1,Nuwara Eliya Main Warehouse
2021-03-28,FNGS,120.4,6367.7,0,1421.76,0,3,6,87,1,1,Nuwara Eliya Main Warehouse
2021-03-28,OP,83.4,4437.4,0,2894.61,0,3,6,87,1,1,Nuwara Eliya Main Warehouse
2021-03-29,BOP,366.1,11199.4,0,1918.79,1,3,0,88,1,0,Nuwara Eliya Main Warehouse
2021-03-29,BOPF,294.7,9531.7,0,1623.79,1,3,0,88,1,0,Nuwara Eliya Main Warehouse
2021-03-29,DUST,276.2,8151.2,0,1574.57,1,3,0,88,1,0,Nuwara Eliya Main Warehouse
2021-03-29,FNGS,204.0,6374.1,0,1457.68,1,3,0,88,1,0,Nuwara Eliya Main Warehouse
2021-03-29,OP,148.5,4441.5,0,2775.73,1,3,0,88,1,0,Nuwara Eliya Main Warehouse
2021-03-30,BOP,365.7,11233.5,0,1825.07,0,3,1,89,1,0,Nuwara Eliya Main Warehouse
2021-03-30,BOPF,359.9,9510.4,0,1655.67,0,3,1,89,1,0,Nuwara Eliya Main Warehouse
2021-03-30,DUST,289.2,8148.4,0,1623.5,0,3,1,89,1,0,Nuwara Eliya Main Warehouse
2021-03-30,FNGS,230.8,6407.3,0,1390.67,0,3,1,89,1,0,Nuwara Eliya Main Warehouse
2021-03-30,OP,164.5,4439.1,0,2740.5,0,3,1,89,1,0,Nuwara Eliya Main Warehouse
2021-03-31,BOP,379.4,11292.6,0,1853.18,1,3,2,90,1,0,Nuwara Eliya Main Warehouse
2021-03-31,BOPF,311.3,9531.4,0,1711.87,1,3,2,90,1,0,Nuwara Eliya Main Warehouse
2021-03-31,DUST,268.2,8134.1,0,1573.15,1,3,2,90,1,0,Nuwara Eliya Main Warehouse
2021-03-31,FNGS,218.0,6406.6,0,1462.17,1,3,2,90,1,0,Nuwara Eliya Main Warehouse
2021-03-31,OP,158.0,4469.0,0,2961.57,1,3,2,90,1,0,Nuwara Eliya Main Warehouse
2021-04-01,BOP,365.0,11356.6,0,1914.62,0,4,3,91,2,0,Nuwara Eliya Main Warehouse
2021-04-01,BOPF,346.6,9575.8,0,1602.01,0,4,3,91,2,0,Nuwara Eliya Main Warehouse
2021-04-01,DUST,271.3,8100.1,0,1597.82,0,4,3,91,2,0,Nuwara Eliya Main Warehouse
2021-04-01,FNGS,207.9,6377.0,0,1339.33,0,4,3,91,2,0,Nuwara Eliya Main Warehouse
2021-04-01,OP,152.4,4475.7,0,2772.97,0,4,3,91,2,0,Nuwara Eliya Main Warehouse
2021-04-02,BOP,346.6,11404.1,0,1849.75,1,4,4,92,2,0,Nuwara Eliya Main Warehouse
2021-04-02,BOPF,275.1,9591.2,0,1553.87,1,4,4,92,2,0,Nuwara Eliya Main Warehouse
2021-04-02,DUST,228.5,8082.3,0,1611.21,1,4,4,92,2,0,Nuwara Eliya Main Warehouse
2021-04-02,FNGS,179.2,6357.3,0,1341.12,1,4,4,92,2,0,Nuwara Eliya Main Warehouse
2021-04-02,OP,131.9,4499.8,0,2875.5,1,4,4,92,2,0,Nuwara Eliya Main Warehouse
2021-04-03,BOP,234.5,11458.6,0,1904.41,0,4,5,93,2,1,Nuwara Eliya Main Warehouse
2021-04-03,BOPF,228.3,9647.4,0,1670.6,0,4,5,93,2,1,Nuwara Eliya Main Warehouse
2021-04-03,DUST,171.7,8065.1,0,1617.92,0,4,5,93,2,1,Nuwara Eliya Main Warehouse
2021-04-03,FNGS,138.6,6364.0,0,1463.14,0,4,5,93,2,1,Nuwara Eliya Main Warehouse
2021-04-03,OP,110.9,4487.8,0,2911.98,0,4,5,93,2,1,Nuwara Eliya Main Warehouse
2021-04-04,BOP,193.8,11430.9,0,1858.94,0,4,6,94,2,1,Nuwara Eliya Main Warehouse
2021-04-04,BOPF,158.4,9662.4,0,1563.92,0,4,6,94,2,1,Nuwara Eliya Main Warehouse
2021-04-04,DUST,165.7,8100.8,0,1647.5,0,4,6,94,2,1,Nuwara Eliya Main Warehouse
2021-04-04,FNGS,103.5,6377.1,0,1409.83,0,4,6,94,2,1,Nuwara Eliya Main Warehouse
2021-04-04,OP,75.4,4480.8,0,2886.77,0,4,6,94,2,1,Nuwara Eliya Main Warehouse
2021-04-05,BOP,352.5,11405.7,0,1972.7,1,4,0,95,2,0,Nuwara Eliya Main Warehouse
2021-04-05,BOPF,326.4,9661.8,0,1609.94,1,4,0,95,2,0,Nuwara Eliya Main Warehouse
2021-04-05,DUST,271.0,8075.4,0,1537.44,1,4,0,95,2,0,Nuwara Eliya Main Warehouse
2021-04-05,FNGS,211.4,6373.7,0,1448.3,1,4,0,95,2,0,Nuwara Eliya Main Warehouse
2021-04-05,OP,145.7,4515.9,0,2869.59,1,4,0,95,2,0,Nuwara Eliya Main Warehouse
2021-04-06,BOP,348.0,11354.5,0,1949.92,0,4,1,96,2,0,Nuwara Eliya Main Warehouse
2021-04-06,BOPF,326.1,9713.6,0,1618.73,0,4,1,96,2,0,Nuwara Eliya Main Warehouse
2021-04-06,DUST,281.0,8093.7,0,1527.36,0,4,1,96,2,0,Nuwara Eliya Main Warehouse
2021-04-06,FNGS,207.3,6400.3,0,1413.9,0,4,1,96,2,0,Nuwara Eliya Main Warehouse
2021-04-06,OP,157.7,4529.3,0,2876.59,0,4,1,96,2,0,Nuwara Eliya Main Warehouse
2021-04-07,BOP,375.4,11395.4,0,1789.28,1,4,2,97,2,0,Nuwara Eliya Main Warehouse
2021-04-07,BOPF,320.7,9687.4,0,1627.99,1,4,2,97,2,0,Nuwara Eliya Main Warehouse
2021-04-07,DUST,271.6,8117.4,0,1597.31,1,4,2,97,2,0,Nuwara Eliya Main Warehouse
2021-04-07,FNGS,213.8,6427.9,0,1409.53,1,4,2,97,2,0,Nuwara Eliya Main Warehouse
2021-04-07,OP,156.4,4537.7,0,2908.48,1,4,2,97,2,0,Nuwara Eliya Main Warehouse
2021-04-08,BOP,368.3,11472.5,0,1892.11,0,4,3,98,2,0,Nuwara Eliya Main Warehouse
2021-04-08,BOPF,330.6,9688.7,0,1664.98,0,4,3,98,2,0,Nuwara Eliya Main Warehouse
2021-04-08,DUST,271.9,8135.7,0,1593.93,0,4,3,98,2,0,Nuwara Eliya Main Warehouse
2021-04-08,FNGS,227.8,6457.9,0,1354.15,0,4,3,98,2,0,Nuwara Eliya Main Warehouse
2021-04-08,OP,153.5,4546.8,0,2846.55,0,4,3,98,2,0,Nuwara Eliya Main Warehouse
2021-04-09,BOP,328.2,11455.2,0,1817.95,1,4,4,99,2,0,Nuwara Eliya Main Warehouse
2021-04-09,BOPF,281.7,9685.5,0,1598.38,1,4,4,99,2,0,Nuwara Eliya Main Warehouse
2021-04-09,DUST,267.3,8106.2,0,1597.18,1,4,4,99,2,0,Nuwara Eliya Main Warehouse
