SourceSystem,SourceRecordId,OriginalTransactionDate,TeaGrade,ItemCode,Quantity,Unit,TransactionType,SourceReferenceNumber,SupplierOrProductionReference,WarehouseCode,BinCode,UnitCost,Reason
SYNTHETIC-RESEARCH,SYN-OP-20231109,2023-11-09T00:00:00Z,OP,TEA-OP,120.8,kg,ProductionReceipt,SYN-PROD-OP-20231109,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231110,2023-11-10T00:00:00Z,OP,TEA-OP,105.1,kg,ProductionReceipt,SYN-PROD-OP-20231110,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231111,2023-11-11T00:00:00Z,OP,TEA-OP,90.2,kg,ProductionReceipt,SYN-PROD-OP-20231111,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231112,2023-11-12T00:00:00Z,OP,TEA-OP,58.7,kg,ProductionReceipt,SYN-PROD-OP-20231112,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231113,2023-11-13T00:00:00Z,OP,TEA-OP,115.2,kg,ProductionReceipt,SYN-PROD-OP-20231113,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231114,2023-11-14T00:00:00Z,OP,TEA-OP,116.6,kg,ProductionReceipt,SYN-PROD-OP-20231114,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231115,2023-11-15T00:00:00Z,OP,TEA-OP,115.5,kg,ProductionReceipt,SYN-PROD-OP-20231115,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231116,2023-11-16T00:00:00Z,OP,TEA-OP,113.1,kg,ProductionReceipt,SYN-PROD-OP-20231116,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231117,2023-11-17T00:00:00Z,OP,TEA-OP,116.3,kg,ProductionReceipt,SYN-PROD-OP-20231117,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231118,2023-11-18T00:00:00Z,OP,TEA-OP,77.1,kg,ProductionReceipt,SYN-PROD-OP-20231118,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231119,2023-11-19T00:00:00Z,OP,TEA-OP,63.7,kg,ProductionReceipt,SYN-PROD-OP-20231119,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231120,2023-11-20T00:00:00Z,OP,TEA-OP,131.2,kg,ProductionReceipt,SYN-PROD-OP-20231120,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231121,2023-11-21T00:00:00Z,OP,TEA-OP,110.1,kg,ProductionReceipt,SYN-PROD-OP-20231121,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231122,2023-11-22T00:00:00Z,OP,TEA-OP,134.6,kg,ProductionReceipt,SYN-PROD-OP-20231122,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231123,2023-11-23T00:00:00Z,OP,TEA-OP,124.2,kg,ProductionReceipt,SYN-PROD-OP-20231123,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231124,2023-11-24T00:00:00Z,OP,TEA-OP,114.5,kg,ProductionReceipt,SYN-PROD-OP-20231124,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231125,2023-11-25T00:00:00Z,OP,TEA-OP,76.2,kg,ProductionReceipt,SYN-PROD-OP-20231125,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231126,2023-11-26T00:00:00Z,OP,TEA-OP,59.6,kg,ProductionReceipt,SYN-PROD-OP-20231126,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231127,2023-11-27T00:00:00Z,OP,TEA-OP,129.4,kg,ProductionReceipt,SYN-PROD-OP-20231127,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231128,2023-11-28T00:00:00Z,OP,TEA-OP,149.9,kg,ProductionReceipt,SYN-PROD-OP-20231128,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231129,2023-11-29T00:00:00Z,OP,TEA-OP,138.5,kg,ProductionReceipt,SYN-PROD-OP-20231129,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231130,2023-11-30T00:00:00Z,OP,TEA-OP,138.9,kg,ProductionReceipt,SYN-PROD-OP-20231130,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231201,2023-12-01T00:00:00Z,OP,TEA-OP,116.1,kg,ProductionReceipt,SYN-PROD-OP-20231201,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231202,2023-12-02T00:00:00Z,OP,TEA-OP,84.1,kg,ProductionReceipt,SYN-PROD-OP-20231202,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231203,2023-12-03T00:00:00Z,OP,TEA-OP,65.8,kg,ProductionReceipt,SYN-PROD-OP-20231203,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231204,2023-12-04T00:00:00Z,OP,TEA-OP,128.9,kg,ProductionReceipt,SYN-PROD-OP-20231204,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231205,2023-12-05T00:00:00Z,OP,TEA-OP,124.6,kg,ProductionReceipt,SYN-PROD-OP-20231205,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231206,2023-12-06T00:00:00Z,OP,TEA-OP,132.7,kg,ProductionReceipt,SYN-PROD-OP-20231206,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231207,2023-12-07T00:00:00Z,OP,TEA-OP,132.5,kg,ProductionReceipt,SYN-PROD-OP-20231207,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231208,2023-12-08T00:00:00Z,OP,TEA-OP,123.1,kg,ProductionReceipt,SYN-PROD-OP-20231208,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231209,2023-12-09T00:00:00Z,OP,TEA-OP,96.3,kg,ProductionReceipt,SYN-PROD-OP-20231209,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231210,2023-12-10T00:00:00Z,OP,TEA-OP,81.0,kg,ProductionReceipt,SYN-PROD-OP-20231210,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231211,2023-12-11T00:00:00Z,OP,TEA-OP,139.3,kg,ProductionReceipt,SYN-PROD-OP-20231211,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231212,2023-12-12T00:00:00Z,OP,TEA-OP,142.2,kg,ProductionReceipt,SYN-PROD-OP-20231212,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231213,2023-12-13T00:00:00Z,OP,TEA-OP,130.9,kg,ProductionReceipt,SYN-PROD-OP-20231213,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231214,2023-12-14T00:00:00Z,OP,TEA-OP,139.5,kg,ProductionReceipt,SYN-PROD-OP-20231214,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231215,2023-12-15T00:00:00Z,OP,TEA-OP,124.4,kg,ProductionReceipt,SYN-PROD-OP-20231215,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231216,2023-12-16T00:00:00Z,OP,TEA-OP,105.8,kg,ProductionReceipt,SYN-PROD-OP-20231216,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231217,2023-12-17T00:00:00Z,OP,TEA-OP,92.0,kg,ProductionReceipt,SYN-PROD-OP-20231217,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231218,2023-12-18T00:00:00Z,OP,TEA-OP,153.2,kg,ProductionReceipt,SYN-PROD-OP-20231218,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231219,2023-12-19T00:00:00Z,OP,TEA-OP,158.8,kg,ProductionReceipt,SYN-PROD-OP-20231219,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231220,2023-12-20T00:00:00Z,OP,TEA-OP,169.0,kg,ProductionReceipt,SYN-PROD-OP-20231220,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231221,2023-12-21T00:00:00Z,OP,TEA-OP,164.8,kg,ProductionReceipt,SYN-PROD-OP-20231221,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231222,2023-12-22T00:00:00Z,OP,TEA-OP,150.9,kg,ProductionReceipt,SYN-PROD-OP-20231222,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231223,2023-12-23T00:00:00Z,OP,TEA-OP,116.3,kg,ProductionReceipt,SYN-PROD-OP-20231223,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231224,2023-12-24T00:00:00Z,OP,TEA-OP,117.2,kg,ProductionReceipt,SYN-PROD-OP-20231224,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231225,2023-12-25T00:00:00Z,OP,TEA-OP,169.7,kg,ProductionReceipt,SYN-PROD-OP-20231225,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231226,2023-12-26T00:00:00Z,OP,TEA-OP,168.9,kg,ProductionReceipt,SYN-PROD-OP-20231226,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231227,2023-12-27T00:00:00Z,OP,TEA-OP,170.4,kg,ProductionReceipt,SYN-PROD-OP-20231227,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231228,2023-12-28T00:00:00Z,OP,TEA-OP,168.5,kg,ProductionReceipt,SYN-PROD-OP-20231228,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231229,2023-12-29T00:00:00Z,OP,TEA-OP,162.7,kg,ProductionReceipt,SYN-PROD-OP-20231229,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231230,2023-12-30T00:00:00Z,OP,TEA-OP,140.9,kg,ProductionReceipt,SYN-PROD-OP-20231230,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
SYNTHETIC-RESEARCH,SYN-OP-20231231,2023-12-31T00:00:00Z,OP,TEA-OP,113.5,kg,ProductionReceipt,SYN-PROD-OP-20231231,SmartTea-Synthetic-Research,WH-MAIN,BIN-01,0.0,Synthetic research data — AI model demonstration
