Date,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,DayOfYear,GreenLeafPricePerKgLKR,GreenLeafQuantityKg,FirewoodCollectedKg,FirewoodCostPerKgLKR,TemperatureCelsius,RainfallMM,HeavyRainFlag,SupplierID,SupplierName,SupplierDelivered,SupplierQuantityKg,PromotionActive,MonthStartBonus,TotalDailyCostLKR,NextDayGreenLeafPrice,PriceLag1,PriceLag2,PriceLag3,PriceLag7,PriceLag14,PriceRollingMean7,PriceRollingMean30,PriceRollingStd7,QtyRollingMean7,PriceChangePct
2021-05-14,2021,5,14,4,2,0,134,97.43,4742.5,1085.9,17.95,14.9,5.4,0,SUP-005,Kandyan Leaf Growers,1,713.0,0,0,481553.68,97.64,102.06,97.82,106.46,101.06,97.94,97.79,97.61,5.11,4363.5,-4.5365
2021-05-15,2021,5,15,5,2,1,135,97.64,3468.7,693.0,18.93,18.2,0.6,0,SUP-004,Highlands Tea Farm,1,505.8,0,0,351802.36,97.1,97.43,102.06,97.82,91.01,93.15,98.74,97.5,4.17,4360.5,0.2155
2021-05-16,2021,5,16,6,2,1,136,97.1,3384.6,509.2,15.99,17.4,11.8,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,336786.77,97.8,97.64,97.43,102.06,94.87,98.6,99.06,97.56,3.9,4349.9,-0.5531
2021-05-17,2021,5,17,0,2,0,137,97.8,4756.7,1148.9,18.77,13.6,9.2,0,SUP-004,Highlands Tea Farm,1,472.7,0,0,486770.11,97.44,97.1,97.64,97.43,94.89,96.75,99.47,97.67,3.52,4344.1,0.7209
2021-05-18,2021,5,18,1,2,0,138,97.44,4502.5,1170.2,18.08,15.8,22.5,0,SUP-003,Nuwara Estates Ltd,1,750.1,0,0,459880.82,101.62,97.8,97.1,97.64,106.46,96.66,98.18,97.51,1.73,4293.2,-0.3681
2021-05-19,2021,5,19,2,2,0,139,101.62,4360.0,1183.3,16.94,16.7,33.5,1,SUP-001,Perera Tea Estates,1,801.2,0,0,463108.3,97.82,97.44,97.8,97.1,97.82,98.89,98.73,97.84,2.14,4266.7,4.2898
2021-05-20,2021,5,20,3,2,0,140,97.82,4748.4,1086.4,19.24,13.4,15.5,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,485390.82,96.95,101.62,97.44,97.8,102.06,100.19,98.12,97.79,1.56,4280.5,-3.7394
2021-05-21,2021,5,21,4,2,0,141,96.95,4879.1,1142.1,17.77,15.3,11.3,0,SUP-003,Nuwara Estates Ltd,1,642.7,0,0,493323.86,101.8,97.82,101.62,97.44,97.43,101.06,98.05,97.65,1.61,4300.0,-0.8894
2021-05-22,2021,5,22,5,2,1,142,101.8,3459.4,490.8,16.05,12.1,8.6,0,SUP-003,Nuwara Estates Ltd,1,715.7,0,0,360044.26,92.07,96.95,97.82,101.62,97.64,91.01,98.65,98.09,2.12,4298.7,5.0026
2021-05-23,2021,5,23,6,2,1,143,92.07,3230.9,464.0,18.64,14.7,0.4,0,SUP-001,Perera Tea Estates,0,0.0,1,0,306117.92,99.57,101.8,96.95,97.82,97.1,94.87,97.93,97.83,3.27,4276.7,-9.558
2021-05-24,2021,5,24,0,2,0,144,99.57,4773.0,1127.3,17.49,16.2,46.6,1,SUP-002,Silva Green Leaves,1,742.2,0,0,494964.09,100.06,92.07,101.8,96.95,97.8,94.89,98.18,97.97,3.33,4279.0,8.146
2021-05-25,2021,5,25,1,2,0,145,100.06,4520.2,1093.9,19.34,14.5,0.2,0,SUP-004,Highlands Tea Farm,1,643.9,0,0,473447.24,99.91,99.57,92.07,101.8,97.44,106.46,98.56,98.2,3.38,4281.6,0.4921
2021-05-26,2021,5,26,2,2,0,146,99.91,4595.4,1086.9,17.46,14.7,2.6,0,SUP-003,Nuwara Estates Ltd,1,737.7,0,0,478103.69,96.45,100.06,99.57,92.07,101.62,97.82,98.31,98.21,3.17,4315.2,-0.1499
2021-05-27,2021,5,27,3,2,0,147,96.45,4569.6,1049.7,17.53,15.8,17.7,0,SUP-002,Silva Green Leaves,1,706.3,0,0,459139.16,100.14,99.91,100.06,99.57,97.82,102.06,98.12,98.07,3.25,4289.7,-3.4631
2021-05-28,2021,5,28,4,2,0,148,100.14,4532.3,1204.1,17.55,15.4,24.1,0,SUP-005,Kandyan Leaf Growers,1,799.0,0,0,474996.48,95.72,96.45,99.91,100.06,96.95,97.43,98.57,98.2,3.28,4240.1,3.8258
2021-05-29,2021,5,29,5,2,1,149,95.72,3209.6,561.5,20.57,16.4,20.9,0,SUP-002,Silva Green Leaves,1,645.0,0,0,318772.97,98.35,100.14,96.45,99.91,101.8,97.64,97.7,98.0,3.08,4204.4,-4.4138
2021-05-30,2021,5,30,6,2,1,150,98.35,3211.8,585.2,21.21,16.3,21.7,0,SUP-005,Kandyan Leaf Growers,0,0.0,1,0,328292.62,101.36,95.72,100.14,96.45,92.07,97.1,98.6,98.01,1.83,4201.7,2.7476
2021-05-31,2021,5,31,0,2,0,151,101.36,4551.6,1156.1,17.13,13.5,4.4,0,SUP-005,Kandyan Leaf Growers,1,562.3,0,0,481154.17,98.89,98.35,95.72,100.14,99.57,97.8,98.86,98.28,2.1,4170.1,3.0605
2021-06-01,2021,6,1,1,2,0,152,98.89,4635.7,1077.3,20.29,12.9,33.0,1,SUP-001,Perera Tea Estates,1,821.8,0,1,480282.79,102.17,101.36,98.35,95.72,100.06,97.44,98.69,98.29,2.03,4186.6,-2.4369
2021-06-02,2021,6,2,2,2,0,153,102.17,4371.9,1116.0,18.82,13.5,14.8,0,SUP-004,Highlands Tea Farm,1,377.8,0,1,467680.14,104.54,98.89,101.36,98.35,99.91,101.62,99.01,98.47,2.4,4154.6,3.3168
2021-06-03,2021,6,3,3,2,0,154,104.54,4761.6,1207.3,18.63,12.0,1.7,0,SUP-003,Nuwara Estates Ltd,1,754.3,0,1,520269.66,100.58,102.17,98.89,101.36,96.45,97.82,100.17,98.74,2.87,4182.1,2.3197
2021-06-04,2021,6,4,4,2,0,155,100.58,4520.1,1254.2,19.11,14.6,2.1,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,1,478599.42,103.75,104.54,102.17,98.89,100.14,96.95,100.23,98.79,2.87,4180.3,-3.788
2021-06-05,2021,6,5,5,2,1,156,103.75,3316.6,583.1,19.06,14.6,20.4,0,SUP-001,Perera Tea Estates,0,0.0,0,1,355211.14,95.73,100.58,104.54,102.17,95.72,101.8,101.38,98.91,2.32,4195.6,3.1517
2021-06-06,2021,6,6,6,2,1,157,95.73,3738.8,546.1,17.81,14.8,4.1,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,367641.37,104.78,103.75,100.58,104.54,98.35,92.07,101.0,98.73,3.0,4270.9,-7.7301
2021-06-07,2021,6,7,0,2,0,158,104.78,4786.0,1101.1,18.29,10.5,53.6,1,SUP-005,Kandyan Leaf Growers,1,655.0,0,0,521616.2,102.06,95.73,103.75,100.58,101.36,99.57,101.49,99.19,3.33,4304.4,9.4537
2021-06-08,2021,6,8,1,2,0,159,102.06,4285.7,1144.7,18.02,12.7,5.8,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,458026.04,105.25,104.78,95.73,103.75,98.89,100.06,101.94,99.43,3.12,4254.4,-2.5959
2021-06-09,2021,6,9,2,2,0,160,105.25,4541.0,1105.9,19.46,12.9,22.4,0,SUP-005,Kandyan Leaf Growers,1,695.5,0,0,499461.06,104.44,102.06,104.78,95.73,102.17,99.91,102.38,99.78,3.37,4278.5,3.1256
2021-06-10,2021,6,10,3,2,0,161,104.44,4365.4,1256.8,19.57,13.7,16.3,0,SUP-001,Perera Tea Estates,1,823.8,0,0,480517.95,104.59,105.25,102.06,104.78,104.54,96.45,102.37,99.71,3.36,4221.9,-0.7696
2021-06-11,2021,6,11,4,2,0,162,104.59,4845.7,1089.2,19.29,13.9,9.0,0,SUP-001,Perera Tea Estates,1,871.5,0,0,527822.43,96.69,104.44,105.25,102.06,100.58,100.14,102.94,99.94,3.34,4268.5,0.1436
2021-06-12,2021,6,12,5,2,1,163,96.69,3145.5,563.3,17.69,12.2,9.6,0,SUP-002,Silva Green Leaves,1,547.4,0,0,314103.17,101.33,104.59,104.44,105.25,103.75,95.72,101.93,99.76,4.05,4244.0,-7.5533
2021-06-13,2021,6,13,6,2,1,164,101.33,3445.2,516.6,18.41,13.1,2.4,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,358612.72,103.62,96.69,104.59,104.44,95.73,98.35,102.73,99.89,3.05,4202.1,4.7988
2021-06-14,2021,6,14,0,2,0,165,103.62,4833.9,1236.3,17.37,14.6,3.3,0,SUP-004,Highlands Tea Farm,1,485.7,0,0,522363.25,101.69,101.33,96.69,104.59,104.78,101.36,102.57,100.09,2.95,4208.9,2.2599
2021-06-15,2021,6,15,1,2,0,166,101.69,4644.5,1125.7,18.36,14.8,42.5,1,SUP-002,Silva Green Leaves,1,662.7,0,0,492967.06,100.04,103.62,101.33,96.69,102.06,98.89,102.52,100.24,2.96,4260.2,-1.8626
2021-06-16,2021,6,16,2,2,0,167,100.04,4783.3,1205.2,16.69,13.5,18.0,0,SUP-003,Nuwara Estates Ltd,1,789.1,0,0,498636.12,98.93,101.69,103.62,101.33,105.25,102.17,101.77,100.31,2.81,4294.8,-1.6226
2021-06-17,2021,6,17,3,2,0,168,98.93,4305.7,1141.5,18.85,13.5,4.3,0,SUP-001,Perera Tea Estates,1,813.8,1,0,447480.18,108.3,100.04,101.69,103.62,104.44,104.54,100.98,100.36,2.71,4286.3,-1.1096
2021-06-18,2021,6,18,4,2,0,169,108.3,4572.7,1200.1,16.9,11.3,6.2,0,SUP-002,Silva Green Leaves,1,710.6,0,0,515505.1,102.53,98.93,100.04,101.69,104.59,100.58,101.51,100.59,3.71,4247.3,9.4713
2021-06-19,2021,6,19,5,2,1,170,102.53,3388.3,382.5,18.47,12.0,18.3,0,SUP-001,Perera Tea Estates,1,887.6,0,0,354467.17,101.51,108.3,98.93,100.04,96.69,103.75,102.35,100.74,3.04,4281.9,-5.3278
2021-06-20,2021,6,20,6,2,1,171,101.51,3287.0,534.5,20.34,16.3,8.8,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,344535.1,106.37,102.53,108.3,98.93,101.33,95.73,102.37,100.9,3.03,4259.3,-0.9948
2021-06-21,2021,6,21,0,2,0,172,106.37,4386.6,1145.4,18.73,13.7,0.3,0,SUP-004,Highlands Tea Farm,1,448.7,0,0,488055.98,103.96,101.51,102.53,108.3,103.62,104.78,102.77,101.05,3.38,4195.4,4.7877
2021-06-22,2021,6,22,1,2,0,173,103.96,4577.9,982.9,18.65,13.4,7.7,0,SUP-005,Kandyan Leaf Growers,1,687.0,0,0,494249.57,110.26,106.37,101.51,102.53,101.69,102.06,103.09,101.44,3.37,4185.9,-2.2657
2021-06-23,2021,6,23,2,2,0,174,110.26,4565.0,1115.5,16.63,11.3,27.1,0,SUP-002,Silva Green Leaves,1,641.1,0,0,521887.66,107.52,103.96,106.37,101.51,100.04,105.25,104.55,101.8,3.98,4154.7,6.06
2021-06-24,2021,6,24,3,2,0,175,107.52,4494.5,1117.2,19.6,10.8,5.6,0,SUP-003,Nuwara Estates Ltd,1,662.5,0,0,505145.76,103.63,110.26,103.96,106.37,98.93,104.44,105.78,102.05,3.21,4181.7,-2.485
2021-06-25,2021,6,25,4,2,0,176,103.63,4273.6,1134.7,17.86,11.8,6.4,0,SUP-005,Kandyan Leaf Growers,1,893.4,0,0,463138.91,105.8,107.52,110.26,103.96,108.3,104.59,105.11,102.17,3.08,4139.0,-3.6179
2021-06-26,2021,6,26,5,2,1,177,105.8,3264.8,481.5,18.71,13.6,0.6,0,SUP-001,Perera Tea Estates,1,905.5,0,0,354424.7,104.8,103.63,107.52,110.26,102.53,96.69,105.58,102.48,2.87,4121.3,2.094
2021-06-27,2021,6,27,6,2,1,178,104.8,3486.6,609.1,19.21,10.4,43.8,1,SUP-001,Perera Tea Estates,0,0.0,0,0,377096.49,106.68,105.8,103.63,107.52,101.51,101.33,106.05,102.64,2.3,4149.9,-0.9452
2021-06-28,2021,6,28,0,2,0,179,106.68,4439.6,1115.6,18.58,11.9,60.3,1,SUP-003,Nuwara Estates Ltd,1,662.1,1,0,494344.38,103.63,104.8,105.8,103.63,106.37,103.62,106.09,103.01,2.31,4157.4,1.7939
2021-06-29,2021,6,29,1,2,0,180,103.63,4438.4,992.1,19.04,13.2,49.7,1,SUP-003,Nuwara Estates Ltd,1,699.9,0,0,478840.98,107.31,106.68,104.8,105.8,103.96,101.69,106.05,103.18,2.37,4137.5,-2.859
2021-06-30,2021,6,30,2,2,0,181,107.31,4633.4,1187.1,17.06,14.0,46.6,1,SUP-001,Perera Tea Estates,1,803.7,0,0,517462.08,104.49,103.63,106.68,104.8,110.26,100.04,105.62,103.38,1.64,4147.3,3.5511
2021-07-01,2021,7,1,3,3,0,182,104.49,4597.3,1095.0,19.66,14.5,8.2,0,SUP-001,Perera Tea Estates,1,824.4,0,1,501899.58,101.15,107.31,103.63,106.68,107.52,98.93,105.19,103.57,1.45,4162.0,-2.6279
2021-07-02,2021,7,2,4,3,0,183,101.15,4242.0,1113.7,18.59,11.2,1.5,0,SUP-003,Nuwara Estates Ltd,1,663.3,0,1,449781.98,102.43,104.49,107.31,103.63,103.63,108.3,104.84,103.53,2.07,4157.4,-3.1965
2021-07-03,2021,7,3,5,3,1,184,102.43,3317.4,601.9,18.31,11.7,30.6,1,SUP-004,Highlands Tea Farm,1,562.6,0,1,350822.07,104.77,101.15,104.49,107.31,105.8,102.53,104.36,103.46,2.19,4165.0,1.2654
2021-07-04,2021,7,4,6,3,1,185,104.77,3407.1,661.3,19.47,9.7,5.4,0,SUP-002,Silva Green Leaves,0,0.0,0,1,369837.38,108.93,102.43,101.15,104.49,104.8,101.51,104.35,103.6,2.19,4153.6,2.2845
2021-07-05,2021,7,5,0,3,0,186,108.93,4406.6,1224.7,17.57,12.1,2.2,0,SUP-001,Perera Tea Estates,1,775.6,0,1,501528.92,107.06,104.77,102.43,101.15,106.68,106.37,104.67,103.77,2.7,4148.9,3.9706
2021-07-06,2021,7,6,1,3,0,187,107.06,4216.1,1104.6,18.65,11.5,10.1,0,SUP-003,Nuwara Estates Ltd,1,871.1,0,0,471976.46,103.1,108.93,104.77,102.43,103.63,103.96,105.16,104.15,2.79,4117.1,-1.7167
2021-07-07,2021,7,7,2,3,0,188,103.1,4562.4,1040.0,18.59,12.5,18.8,0,SUP-003,Nuwara Estates Ltd,1,727.6,0,0,489717.04,107.26,107.06,108.93,104.77,107.31,110.26,104.56,104.1,2.7,4107.0,-3.6989
2021-07-08,2021,7,8,3,3,0,189,107.26,4370.6,1269.9,19.21,13.0,1.4,0,SUP-001,Perera Tea Estates,1,889.0,0,0,493185.34,103.88,103.1,107.06,108.93,104.49,107.52,104.96,104.27,2.88,4074.6,4.0349
2021-07-09,2021,7,9,4,3,0,190,103.88,4645.7,1240.1,17.4,12.9,6.8,0,SUP-002,Silva Green Leaves,1,645.0,1,0,504173.06,101.28,107.26,103.1,107.06,101.15,103.63,105.35,104.22,2.43,4132.3,-3.1512
2021-07-10,2021,7,10,5,3,1,191,101.28,3260.5,552.3,17.94,15.3,3.7,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,340131.7,107.19,103.88,107.26,103.1,102.43,105.8,105.18,104.12,2.69,4124.1,-2.5029
2021-07-11,2021,7,11,6,3,1,192,107.19,3431.1,589.3,18.02,11.5,1.2,0,SUP-001,Perera Tea Estates,0,0.0,0,0,378398.8,101.7,101.28,103.88,107.26,104.77,104.8,105.53,104.2,2.78,4127.6,5.8353
2021-07-12,2021,7,12,0,3,0,193,101.7,4558.1,1007.4,18.37,11.7,20.0,0,SUP-003,Nuwara Estates Ltd,1,743.3,0,0,482064.71,108.22,107.19,101.28,103.88,108.93,106.68,104.5,104.37,2.64,4149.2,-5.1217
2021-07-13,2021,7,13,1,3,0,194,108.22,4301.3,1072.5,18.96,10.8,26.2,0,SUP-001,Perera Tea Estates,1,822.7,0,0,485821.29,104.15,101.7,107.19,101.28,107.06,103.63,104.66,104.6,2.86,4161.4,6.411
2021-07-14,2021,7,14,2,3,0,195,104.15,4574.3,1094.8,15.73,14.7,14.5,0,SUP-002,Silva Green Leaves,0,0.0,0,0,493634.55,111.03,108.22,101.7,107.19,103.1,107.31,104.81,104.62,2.79,4163.1,-3.7609
2021-07-15,2021,7,15,3,3,0,196,111.03,4725.5,1108.2,18.57,11.7,30.8,1,SUP-003,Nuwara Estates Ltd,1,699.1,0,0,545251.54,102.93,104.15,108.22,101.7,107.26,104.49,105.35,104.93,3.59,4213.8,6.6059
2021-07-16,2021,7,16,4,3,0,197,102.93,4467.6,1145.7,18.88,11.9,24.3,0,SUP-002,Silva Green Leaves,1,677.8,0,0,481480.88,105.31,111.03,104.15,108.22,103.88,101.15,105.21,105.03,3.67,4188.3,-7.2953
2021-07-17,2021,7,17,5,3,1,198,105.31,3470.8,476.1,18.86,12.6,6.6,0,SUP-002,Silva Green Leaves,1,589.2,0,0,374489.19,108.94,102.93,111.03,104.15,101.28,102.43,105.79,105.24,3.24,4218.4,2.3123
2021-07-18,2021,7,18,6,3,1,199,108.94,3121.7,454.6,14.8,11.6,13.2,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,346806.08,105.49,105.31,102.93,111.03,107.19,104.77,106.04,105.26,3.43,4174.2,3.447
2021-07-19,2021,7,19,0,3,0,200,105.49,4690.7,1290.4,18.51,12.5,0.8,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,518707.25,110.7,108.94,105.31,102.93,101.7,108.93,106.58,105.36,2.89,4193.1,-3.1669
2021-07-20,2021,7,20,1,3,0,201,110.7,4443.6,1159.9,16.0,11.4,19.3,0,SUP-001,Perera Tea Estates,1,914.7,0,0,510464.92,100.89,105.49,108.94,105.31,108.22,107.06,106.94,105.67,3.25,4213.5,4.9389
2021-07-21,2021,7,21,2,3,0,202,100.89,4266.0,1114.1,20.3,12.7,3.9,0,SUP-002,Silva Green Leaves,1,647.3,1,0,453012.97,109.93,110.7,105.49,108.94,104.15,103.1,106.47,105.48,3.89,4169.4,-8.8618
2021-07-22,2021,7,22,3,3,0,203,109.93,4506.8,1115.2,19.1,8.5,7.9,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,516732.84,105.36,100.89,110.7,105.49,111.03,107.26,106.31,105.68,3.69,4138.2,8.9603
2021-07-23,2021,7,23,4,3,0,204,105.36,4676.2,957.9,18.3,11.7,13.2,0,SUP-005,Kandyan Leaf Growers,1,678.3,0,0,510214.0,105.54,109.93,100.89,110.7,102.93,103.88,106.66,105.52,3.43,4168.0,-4.1572
2021-07-24,2021,7,24,5,3,1,205,105.54,3212.0,682.4,20.01,14.8,9.8,0,SUP-003,Nuwara Estates Ltd,1,750.6,0,0,352649.3,102.91,105.36,109.93,100.89,105.31,101.28,106.69,105.45,3.41,4131.0,0.1708
2021-07-25,2021,7,25,6,3,1,206,102.91,3227.5,541.8,18.93,14.7,10.1,0,SUP-002,Silva Green Leaves,0,0.0,0,0,342398.3,102.35,105.54,105.36,109.93,108.94,107.19,105.83,105.43,3.51,4146.1,-2.4919
2021-07-26,2021,7,26,0,3,0,207,102.35,4265.4,1093.7,17.57,10.3,0.6,0,SUP-003,Nuwara Estates Ltd,1,742.0,0,0,455780.0,106.26,102.91,105.54,105.36,105.49,101.7,105.38,105.31,3.75,4085.4,-0.5442
2021-07-27,2021,7,27,1,3,0,208,106.26,4310.0,1214.3,18.22,11.5,7.0,0,SUP-003,Nuwara Estates Ltd,1,680.0,0,0,480105.15,111.6,102.35,102.91,105.54,110.7,108.22,104.75,105.36,3.0,4066.3,3.8202
2021-07-28,2021,7,28,2,3,0,209,111.6,4227.5,1022.4,16.38,9.9,12.1,0,SUP-002,Silva Green Leaves,1,509.0,0,0,488535.91,107.15,106.26,102.35,102.91,100.89,104.15,106.28,105.53,3.41,4060.8,5.0254
2021-07-29,2021,7,29,3,3,0,210,107.15,4362.3,1211.5,17.88,12.3,13.6,0,SUP-001,Perera Tea Estates,1,757.5,0,0,489082.07,110.38,111.6,106.26,102.35,109.93,111.03,105.88,105.64,3.06,4040.1,-3.9875
2021-07-30,2021,7,30,4,3,0,211,110.38,4424.1,1263.2,18.79,10.8,16.9,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,512067.69,105.8,107.15,111.6,106.26,105.36,102.93,106.6,105.75,3.48,4004.1,3.0145
2021-07-31,2021,7,31,5,3,1,212,105.8,3250.6,524.2,17.2,12.6,21.3,0,SUP-002,Silva Green Leaves,1,546.6,0,0,352929.72,105.63,110.38,107.15,111.6,105.54,105.31,106.64,105.79,3.46,4009.6,-4.1493
2021-08-01,2021,8,1,6,3,1,213,105.63,3098.4,538.9,17.01,13.2,4.9,0,SUP-001,Perera Tea Estates,0,0.0,0,1,336450.68,108.22,105.8,110.38,107.15,102.91,108.94,107.02,105.94,3.11,3991.2,-0.1607
2021-08-02,2021,8,2,0,3,0,214,108.22,4531.1,1162.8,18.91,13.4,6.6,0,SUP-001,Perera Tea Estates,1,762.2,0,1,512344.19,110.13,105.63,105.8,110.38,102.35,105.49,107.86,106.13,2.34,4029.1,2.452
2021-08-03,2021,8,3,1,3,0,215,110.13,4720.9,1094.1,16.84,13.7,1.4,0,SUP-002,Silva Green Leaves,1,528.7,0,1,538337.36,110.62,108.22,105.63,105.8,106.26,110.7,108.42,106.31,2.35,4087.8,1.7649
2021-08-04,2021,8,4,2,3,0,216,110.62,4411.6,1111.4,20.42,11.3,13.1,0,SUP-004,Highlands Tea Farm,1,531.5,0,1,510705.98,106.81,110.13,108.22,105.63,111.6,100.89,108.28,106.37,2.15,4114.1,0.4449
2021-08-05,2021,8,5,3,3,0,217,106.81,4421.3,1105.3,18.26,11.9,11.7,0,SUP-003,Nuwara Estates Ltd,1,766.6,1,1,492421.83,108.4,110.62,110.13,108.22,107.15,109.93,108.23,106.36,2.18,4122.6,-3.4442
2021-08-06,2021,8,6,4,3,0,218,108.4,4575.4,1190.8,18.37,9.8,0.5,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,517848.36,107.61,106.81,110.62,110.13,110.38,105.36,107.94,106.54,1.98,4144.2,1.4886
2021-08-07,2021,8,7,5,3,1,219,107.61,3296.8,634.2,17.16,15.2,5.5,0,SUP-003,Nuwara Estates Ltd,1,783.7,0,0,365651.52,105.22,108.4,106.81,110.62,105.8,105.54,108.2,106.55,1.76,4150.8,-0.7288
2021-08-08,2021,8,8,6,3,1,220,105.22,3329.4,623.2,19.71,9.7,5.0,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,362602.74,106.13,107.61,108.4,106.81,105.63,102.91,108.14,106.59,1.86,4183.8,-2.221
2021-08-09,2021,8,9,0,3,0,221,106.13,4176.5,1195.9,18.89,12.1,21.9,0,SUP-003,Nuwara Estates Ltd,1,691.9,0,0,465842.5,106.4,105.22,107.61,108.4,108.22,102.35,107.85,106.75,2.01,4133.1,0.8649
2021-08-10,2021,8,10,1,3,0,222,106.4,4323.1,1113.5,20.59,9.6,4.6,0,SUP-002,Silva Green Leaves,0,0.0,0,0,482904.81,104.2,106.13,105.22,107.61,110.13,106.26,107.31,106.73,1.78,4076.3,0.2544
2021-08-11,2021,8,11,2,3,0,223,104.2,4009.5,1214.7,19.96,10.1,2.1,0,SUP-001,Perera Tea Estates,1,742.3,0,0,442035.31,110.81,106.4,106.13,105.22,110.62,111.6,106.4,106.81,1.41,4018.9,-2.0677
2021-08-12,2021,8,12,3,3,0,224,110.81,4496.4,1238.7,17.69,12.0,7.9,0,SUP-003,Nuwara Estates Ltd,1,716.8,0,0,520158.69,107.32,104.2,106.4,106.13,106.81,107.15,106.97,106.9,2.2,4029.6,6.3436
2021-08-13,2021,8,13,4,3,0,225,107.32,4520.5,1186.4,20.51,11.9,4.2,0,SUP-004,Highlands Tea Farm,1,486.2,0,0,509473.12,108.49,110.81,104.2,106.4,108.4,110.38,106.81,107.0,2.12,4021.7,-3.1495
2021-08-14,2021,8,14,5,3,1,226,108.49,3006.0,507.0,15.27,11.1,0.5,0,SUP-003,Nuwara Estates Ltd,1,785.9,0,0,333862.83,110.09,107.32,110.81,104.2,107.61,105.8,106.94,106.92,2.2,3980.2,1.0902
2021-08-15,2021,8,15,6,3,1,227,110.09,3313.2,556.5,20.65,11.5,4.4,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,376241.91,103.24,108.49,107.32,110.81,105.22,105.63,107.63,107.16,2.33,3977.9,1.4748
2021-08-16,2021,8,16,0,3,0,228,103.24,4653.4,1104.9,18.23,11.8,0.9,0,SUP-005,Kandyan Leaf Growers,1,643.0,0,0,500559.34,110.92,110.09,108.49,107.32,106.13,108.22,107.22,107.09,2.84,4046.0,-6.2222
2021-08-17,2021,8,17,1,3,0,229,110.92,4383.4,1203.6,17.64,10.7,12.7,0,SUP-002,Silva Green Leaves,1,487.0,0,0,507438.23,105.31,103.24,110.09,108.49,106.4,110.13,107.87,107.15,3.12,4054.6,7.439
2021-08-18,2021,8,18,2,3,0,230,105.31,4556.6,1217.9,19.51,11.1,9.6,0,SUP-005,Kandyan Leaf Growers,1,726.9,0,0,503616.78,105.77,110.92,103.24,110.09,104.2,110.62,108.03,107.15,2.93,4132.8,-5.0577
2021-08-19,2021,8,19,3,3,0,231,105.77,4195.0,1015.2,19.86,11.9,2.1,0,SUP-005,Kandyan Leaf Growers,1,559.0,0,0,463867.02,107.24,105.31,110.92,103.24,110.81,106.81,107.31,106.98,2.74,4089.7,0.4368
2021-08-20,2021,8,20,4,3,0,232,107.24,4185.4,1305.1,18.44,13.5,3.6,0,SUP-002,Silva Green Leaves,1,523.0,0,0,472908.34,102.67,105.77,105.31,110.92,107.32,108.4,107.29,107.19,2.74,4041.9,1.3898
2021-08-21,2021,8,21,5,3,1,233,102.67,3430.4,673.7,20.27,13.3,1.9,0,SUP-001,Perera Tea Estates,1,873.5,0,0,365855.07,101.1,107.24,105.77,105.31,108.49,107.61,106.46,106.95,3.17,4102.5,-4.2615
2021-08-22,2021,8,22,6,3,1,234,101.1,3037.0,536.7,21.04,12.7,0.9,0,SUP-002,Silva Green Leaves,0,0.0,0,0,318332.87,106.73,102.67,107.24,105.77,110.09,105.22,105.18,106.81,3.27,4063.0,-1.5292
2021-08-23,2021,8,23,0,3,0,235,106.73,4331.3,1182.4,18.94,13.3,0.4,0,SUP-001,Perera Tea Estates,0,0.0,0,0,484674.31,110.17,101.1,102.67,107.24,103.24,106.13,105.68,106.85,3.19,4017.0,5.5687
2021-08-24,2021,8,24,1,3,0,236,110.17,4540.2,1126.3,18.27,11.0,2.4,0,SUP-002,Silva Green Leaves,1,587.1,0,0,520771.34,105.26,106.73,101.1,102.67,110.92,106.4,105.57,107.09,2.99,4039.4,3.2231
2021-08-25,2021,8,25,2,3,0,237,105.26,4340.3,1215.5,17.48,11.5,8.9,0,SUP-005,Kandyan Leaf Growers,1,725.9,0,0,478106.92,100.8,110.17,106.73,101.1,105.31,104.2,105.56,107.19,3.0,4008.5,-4.4567
2021-08-26,2021,8,26,3,3,0,238,100.8,4722.7,1098.5,20.28,11.2,4.2,0,SUP-003,Nuwara Estates Ltd,1,671.8,0,0,498325.74,104.21,105.26,110.17,106.73,105.77,110.81,104.85,107.01,3.49,4083.9,-4.2371
2021-08-27,2021,8,27,4,3,0,239,104.21,4075.7,1162.8,17.13,11.9,3.8,0,SUP-002,Silva Green Leaves,1,657.1,0,0,444647.46,107.77,100.8,105.26,110.17,107.24,107.32,104.42,106.76,3.33,4068.2,3.3829
